weapon_id,offense_id,nibrs_weapon_id
18,93983388,18854405
2,95826987,19242800
12,92883888,18629617
12,94874177,19042020
12,95825884,19242113
12,94863784,19039088
12,94865696,19039249
12,95826805,19242074
12,95824470,19241775
12,95826999,19242116
12,95820695,19240411
19,95821272,19241218
18,94879021,19043579
12,95821530,19241500
12,97286399,19546182
20,100854635,20290975
12,100854668,20290983
12,100837731,20287164
6,101478208,20421999
3,100855265,20292030
12,100855313,20290961
12,100842186,20289560
12,101478199,20421998
20,102099223,20562587
11,102237441,20592444
4,102236642,20592500
4,102237764,20593479
12,102243868,20593246
12,102243857,20594110
12,102244421,20593276
12,102244253,20593240
12,102094784,20561472
3,102237714,20592490
12,92885162,18629672
12,92886001,18628844
12,93956496,18848213
12,92864550,18625426
20,92862021,18625133
12,92863728,18625281
3,92864371,18625392
3,92869044,18625981
12,92878286,18627944
3,92897132,18631665
12,92880135,18628092
9,92867561,18626458
12,92868242,18626461
12,92877838,18627274
3,92879040,18628075
12,92885022,18628866
19,92886246,18629913
12,92864387,18625397
12,92864583,18625433
12,92889354,18630258
12,92865605,18624317
12,92865865,18624382
5,92867925,18625873
5,92867924,18626514
12,92896989,18631277
20,92864495,18625419
12,92874159,18626998
12,92885166,18628737
12,92868971,18626601
12,92889472,18629145
12,92873060,18626978
3,92877445,18627210
18,92878635,18628018
12,92877866,18627279
12,92885710,18629775
12,92887595,18628972
12,92897014,18631823
9,92875123,18627512
10,92875123,18627513
9,92874143,18626993
12,92874143,18626992
12,92877308,18627804
12,92864486,18625418
3,92880643,18628194
20,92862797,18624170
12,92865974,18625735
3,92868701,18626541
12,92885600,18629760
12,92889006,18630276
12,92866811,18625654
12,92890773,18630417
12,92892171,18629289
12,92896935,18631261
12,97294076,19548078
3,92862583,18625325
12,92864415,18625404
12,92886147,18629892
12,92868115,18624429
12,92867425,18625776
10,92868210,18624447
20,92868910,18626588
18,92870166,18626619
12,92869473,18625972
12,92871373,18626147
5,92871506,18626177
12,92877565,18627230
12,92898395,18631283
12,92878556,18628006
12,92879324,18627362
20,92900448,18632479
18,92900077,18632505
12,92862144,18624051
12,92878574,18628011
3,92866075,18624424
12,92877962,18627300
12,92889829,18630390
12,92866143,18625537
12,93991824,18857538
18,93991824,18857539
11,92863330,18625201
12,92863440,18625221
20,92893754,18630796
12,92865863,18625698
12,92865955,18624398
20,92875647,18627606
12,92875842,18627644
12,92868824,18625945
19,92877433,18627206
12,92877433,18627205
12,92885046,18628872
12,92886238,18629911
12,92889573,18629159
12,92891392,18630550
12,92878220,18627924
3,92879262,18627352
12,92890577,18630376
18,93944170,18845827
12,93944711,18845943
12,92862896,18624191
12,92867225,18625738
12,92862530,18624124
12,92864072,18625337
12,92863665,18625262
12,92863981,18625322
19,92865461,18624282
9,92873912,18627471
12,92873915,18627475
12,92880372,18628134
20,92868810,18625937
3,92871051,18626795
12,92877589,18627238
12,92878853,18627335
18,92892203,18629300
12,92886225,18628877
12,92862848,18624182
12,92892289,18629325
12,92889361,18629124
12,92907735,18633774
12,92877820,18627271
12,92877926,18627960
9,92886092,18629881
12,93988559,18855439
5,92899227,18631864
12,92901465,18632571
12,93944761,18845956
10,92867286,18625746
12,92868145,18624438
12,92869530,18625985
12,92878924,18627345
18,92862071,18625146
12,92864043,18625334
12,92864176,18625360
12,92865821,18624369
12,92868620,18626532
12,92889362,18630259
12,92891551,18630588
12,92873754,18626450
12,92879884,18628466
12,92861036,18625129
12,92894461,18630825
12,92888972,18630268
12,92866795,18625652
12,92868052,18625902
12,92868835,18626568
12,92865098,18625530
18,92868887,18626582
3,92868887,18626583
18,92871392,18626153
12,92870969,18626778
12,92876963,18627880
12,92878469,18627982
12,92880379,18628137
12,92879675,18627422
12,92890981,18630464
12,92878971,18628064
12,92887251,18628915
12,92888931,18630260
12,92864316,18625379
12,93956405,18849053
12,93963096,18850821
12,92867310,18625751
20,93940618,18845457
12,92863045,18625454
20,92866149,18625539
12,92868442,18626498
12,92878833,18628050
18,92879176,18627333
12,92885220,18629690
3,92888390,18630152
18,92889458,18629142
19,92890283,18630319
12,92890326,18630325
12,92890619,18630386
20,92890279,18630317
12,92908375,18633193
12,92864355,18624178
12,93940029,18845330
2,93972309,18851976
12,92865610,18624320
12,92890125,18630296
3,93980340,18853874
12,94232146,18909087
12,93962357,18849842
12,94877461,19043463
18,93988020,18855428
12,92862070,18625145
12,92861091,18624047
18,92864311,18625378
12,92864429,18625409
12,92864772,18625469
16,92864910,18625496
12,92867443,18625784
3,94242314,18912063
12,92869599,18625999
12,92868106,18624428
2,92879016,18628072
12,92891339,18630537
12,92862593,18625327
12,92864933,18625503
12,92866182,18625547
12,92868132,18625783
12,92871445,18626164
12,92875804,18627636
12,92879091,18628084
20,92885057,18629901
20,92899597,18631947
10,92862077,18625147
12,92862081,18625148
18,92870858,18626754
12,92874028,18627495
12,92884552,18628778
3,92889127,18629074
3,92888640,18630200
12,92893063,18631460
12,92900853,18632552
12,92863686,18625268
12,92876927,18627866
12,92883714,18629587
9,92894460,18631521
12,94007568,18859437
12,92863744,18624102
20,92864363,18625389
12,92888052,18629065
12,92897120,18631026
3,92897114,18631025
12,93940230,18844304
12,92870964,18626167
12,93990908,18856796
12,93938824,18845311
3,93943346,18846554
12,93957250,18849068
3,93957253,18849070
12,93956484,18848210
20,92891572,18629347
12,92862638,18625340
12,94230708,18909834
12,92864747,18625464
12,94234522,18909375
10,92877457,18627214
12,92864596,18625436
12,92865692,18624339
12,94860741,19039945
12,95824910,19241874
12,94861153,19038824
2,94866250,19040648
12,95821606,19241507
12,95825530,19242702
10,95825530,19242703
18,94880208,19043354
12,94874468,19042731
12,94860747,19039946
12,94874202,19042667
12,94862785,19040174
12,94860015,19038805
12,95827799,19242282
12,95822136,19241281
12,95825950,19242813
20,95821670,19241290
3,97292116,19548511
3,97292124,19548512
12,97305134,19550044
12,94874747,19042139
3,94859481,19038671
19,94860964,19039998
12,94866149,19039255
3,94865092,19039246
3,98335334,19760200
12,98352438,19763967
3,98331207,19759755
12,100855746,20292131
12,101475114,20420827
3,100854871,20291029
12,100854976,20291052
13,100841879,20289598
12,100842221,20288600
12,100842358,20289601
12,100842576,20288661
5,100850631,20290510
3,102237772,20592502
12,102094335,20560363
12,102244463,20593282
12,102093704,20561002
3,102106984,20564611
12,102247634,20595497
18,94243197,18911088
12,92886996,18630063
3,92889078,18630287
12,92894648,18631550
12,93957592,18849139
12,92905384,18633499
12,92907319,18633154
12,92906108,18632964
12,92906232,18632995
9,92887280,18628921
12,92885929,18629835
12,92896606,18631151
12,92900011,18632011
3,92900737,18632056
18,92895036,18631627
12,92901994,18632706
12,92904189,18632794
12,92905577,18633544
12,92906442,18633037
18,92894078,18630856
12,92876666,18627816
12,92905098,18632961
12,92887535,18628961
12,92880996,18628260
9,92907648,18633748
12,92907690,18633238
18,92907690,18633761
2,92881818,18628405
12,92891620,18630606
20,92888883,18630248
12,92907342,18633688
12,92902912,18632740
12,92904934,18632936
12,92897715,18631155
12,92887850,18629020
12,92879906,18628470
12,92906065,18633634
12,92887795,18629016
12,92888178,18630100
20,92895149,18630869
3,92900258,18631451
12,92889038,18630279
12,92907245,18633141
12,92905496,18633002
12,92907605,18633735
12,93944570,18845912
12,92903015,18632756
11,92905278,18633475
20,92905511,18633530
19,92894580,18631539
12,92894662,18631552
12,92896152,18631009
12,92897131,18631028
12,92896647,18631759
3,92899540,18631936
20,92899691,18631963
12,92895504,18630924
12,92880305,18628126
2,92879850,18628460
12,92901186,18632052
12,92900694,18632522
3,92901943,18632692
12,92884291,18628721
12,92879872,18628464
12,94007335,18860566
11,92894535,18630842
12,92902761,18632702
19,93949905,18847470
20,94006968,18859443
12,93942240,18845604
12,93943984,18846688
12,93981552,18854184
12,92881045,18628273
12,92899984,18632007
12,92884005,18629637
4,93981736,18854237
9,92887906,18630124
12,92894646,18631548
12,94007618,18860619
12,92888521,18630176
12,92885847,18629808
12,93941720,18844435
3,92896063,18631018
12,92884814,18628822
20,93946638,18846155
12,92891822,18630650
12,92894704,18631561
12,92895983,18631005
12,92894698,18630888
10,92881266,18628312
10,92884975,18628851
3,92904559,18632868
3,92904558,18632362
12,92906432,18633036
12,92888187,18630106
12,92908725,18633790
3,93988178,18855957
9,92886049,18629867
12,92888700,18630219
12,92890650,18630394
12,92891881,18630658
12,92894042,18631536
12,92895590,18631601
12,92891820,18630649
12,92893642,18631485
12,92902873,18632730
12,92906797,18633624
20,93941037,18845552
3,93946210,18846059
12,92879217,18627341
20,92892595,18629389
12,93952748,18847829
2,92903413,18632802
12,93949094,18847473
12,92885941,18629837
12,92893703,18630787
3,92906204,18632987
12,92897832,18631179
12,93948778,18846388
12,93987630,18855956
3,94868400,19041549
12,93947473,18847004
12,93947254,18846946
12,92884495,18628765
12,92890695,18630407
12,93942520,18845667
12,93945070,18846024
2,93947649,18847032
12,92886892,18630043
9,93944504,18845902
10,93948413,18847170
12,93948794,18846390
20,93956942,18848303
12,93943028,18845798
12,92886909,18630047
12,92886893,18630044
12,92891711,18629371
10,94001933,18858951
12,94003436,18860104
12,92895403,18630910
12,92907674,18633758
12,94239526,18910763
12,94230744,18909006
12,100856413,20291144
18,94241523,18910951
12,94241523,18910950
20,93964998,18850254
12,93948542,18846326
19,93942699,18845720
9,93944854,18845972
12,94243602,18911171
18,93981977,18854297
12,92888263,18630125
3,92889003,18630274
3,92889005,18630275
12,92897365,18631078
12,92896521,18631731
12,92900610,18632504
12,92905372,18633494
12,94868702,19041604
12,93942479,18845655
12,93944836,18845968
12,93944650,18845928
20,93950373,18847535
12,93944150,18846679
18,93947382,18846977
12,93951178,18847386
12,93993332,18857691
12,94231251,18909807
12,94243605,18911172
12,92881302,18628317
3,92893305,18630727
3,94236974,18911598
12,94243064,18912238
12,93946993,18846219
12,93948877,18846420
12,92908465,18633211
12,92892542,18630635
11,92902924,18632742
12,92906747,18633092
12,93948573,18846335
12,93940481,18845423
12,92884675,18628798
12,92888317,18630137
12,92895055,18630980
12,92904331,18632822
9,94231816,18909929
12,94234457,18910276
12,93945298,18846753
12,93948568,18846331
12,93948570,18846332
12,93950172,18847489
3,93942300,18845620
12,92883842,18629607
12,92903024,18632758
12,92907233,18633666
12,93948992,18846446
12,94239947,18910847
12,94240773,18910927
12,92883857,18629609
19,93942832,18845745
12,92896470,18631719
12,93945055,18846874
19,93985003,18855070
12,93957693,18849165
12,93949081,18847471
9,93951849,18848552
3,93940685,18845473
12,93940951,18845531
12,93940201,18845359
12,93945085,18846028
20,93950099,18847371
12,93982419,18854678
12,93945872,18846873
20,93963948,18850812
12,93949400,18846340
12,92890562,18630370
12,93949436,18847219
12,93984138,18854854
12,93944234,18845845
12,93953884,18848779
12,94004236,18860109
12,93949461,18847226
3,93943463,18846586
12,93956676,18848249
12,93959226,18848371
12,92906733,18633089
12,92881055,18628274
12,92887784,18629014
12,94243454,18911134
12,94235713,18910324
12,94236452,18911471
3,92895843,18630978
2,94870112,19041668
10,95822825,19241649
12,95823727,19241779
12,95825121,19241897
12,94861690,19038938
12,95817400,19239921
12,95810625,19238258
20,94875922,19042339
12,94876003,19043046
19,94861695,19040175
19,94861701,19038940
19,94878354,19043154
12,94864929,19040555
12,95818290,19240111
19,95824412,19241761
20,95824563,19241794
12,97302513,19549430
12,97296819,19548995
12,94861696,19040176
2,94877422,19043454
12,94876723,19043012
18,94879331,19043371
12,98340807,19761734
20,101477567,20421106
20,97283431,19546797
18,97300770,19549296
20,100874994,20296778
12,98333087,19760718
12,98353529,19764822
2,98331027,19760492
12,98331408,19760517
20,98334933,19760884
12,98358412,19765583
3,101475812,20420957
2,101475811,20420956
12,100857807,20292366
12,100856514,20291161
20,100857203,20292223
3,100856266,20291111
20,100857406,20292269
20,100837597,20287131
12,100857835,20292368
12,100838990,20288303
18,100838845,20288265
12,100837826,20288117
12,100856732,20291204
20,100856428,20291146
2,100856264,20292243
20,100837611,20287134
19,100842893,20289693
12,100857299,20292242
20,100856070,20291075
12,102094260,20560346
12,101475138,20420830
12,101477580,20421109
5,102245198,20594185
20,102245230,20594191
20,102244616,20593315
12,102244620,20593316
12,102244796,20593347
12,93986907,18855878
12,93989281,18856103
19,93959897,18849526
12,93967044,18851484
3,94863808,19040414
21,94864432,19040415
20,93960645,18849694
9,93951268,18847410
12,93974957,18852339
3,93966800,18850431
12,93960083,18849430
12,93974967,18852341
12,93975946,18853080
12,93954418,18847980
12,94880467,19043412
12,93948640,18846355
12,93950688,18847613
12,93953067,18847897
12,93954549,18848015
18,93991306,18856399
18,93964009,18850822
20,93991997,18857591
3,93960181,18849595
12,93960503,18849658
12,93966383,18850348
19,93972422,18851999
12,93978189,18853614
3,93983140,18854821
12,93962784,18849946
12,93976592,18853479
12,93981855,18854272
12,93981327,18854121
12,93982049,18854312
12,93974511,18852232
20,93978934,18853377
12,93980153,18853829
12,93954490,18847998
12,93963080,18850022
12,93964864,18850216
20,93950884,18847653
12,93959734,18849486
12,93960087,18849572
18,93960481,18849651
12,93960504,18849657
12,94005212,18860270
9,93991497,18856446
12,93952814,18847841
20,93974141,18852162
12,93975881,18853070
12,93950728,18847625
3,93966877,18850442
12,93950530,18847572
12,93950531,18847573
5,93981798,18854252
12,94232115,18909077
12,93983289,18854380
12,93954856,18848085
20,93960192,18849597
12,93951431,18847449
2,93966345,18850335
3,93968135,18851500
12,93987039,18855321
18,93950898,18847658
12,93954690,18848040
3,93965089,18850280
3,93965086,18850278
20,94001089,18859799
12,93975772,18853053
3,93981970,18854295
12,94224624,18907353
18,93948894,18846424
12,93956138,18848140
18,93962130,18849801
3,93964360,18850095
12,93954216,18847929
11,93970151,18851735
12,93979095,18853815
12,93976937,18853563
12,93981858,18854273
20,93985154,18855590
4,94230422,18908949
12,94243433,18911132
11,93978126,18853603
12,93980517,18853919
3,93964601,18850148
12,93966880,18850443
12,93983400,18854410
12,93952529,18847783
12,93974258,18852182
12,93976171,18852383
12,94878418,19043172
12,93978133,18853606
12,93969046,18851714
12,93981600,18854200
18,93952710,18847825
12,93955451,18848909
12,93960651,18849697
12,93960650,18849696
12,93960670,18849700
3,93965359,18850898
12,93966467,18850370
12,93970178,18851742
3,93969389,18851346
12,93982449,18854684
16,94237680,18910597
20,93992003,18857595
20,94869793,19041091
12,93976208,18852388
2,100856909,20291242
3,100856909,20291243
12,93948663,18846360
18,93962490,18849872
12,93962657,18849907
12,93963824,18850783
12,93968506,18851587
12,93968745,18851653
20,93970876,18851879
5,93949015,18847459
3,93949015,18847458
5,93949013,18847456
3,93949013,18847455
19,93962923,18849984
12,93964168,18850047
12,93966794,18851184
12,93968997,18851705
12,93978470,18853682
12,93978056,18853362
12,93963944,18850811
12,93964152,18850043
12,93969254,18851319
9,93975771,18852371
12,94223922,18908042
12,93954584,18848026
12,93977059,18853588
12,94239644,18910787
3,93987492,18855921
20,93989265,18856100
12,93985441,18855108
18,93985441,18855662
12,93991140,18856349
12,93967049,18851486
12,93975246,18852235
20,93976190,18852386
12,93985398,18855100
18,93985398,18855648
12,93991038,18856825
19,94224691,18907373
12,94244353,18912295
12,93965176,18850859
12,93971106,18852487
12,93947096,18846240
20,93965535,18850944
18,93976240,18852395
12,93983772,18855496
20,93986139,18855093
12,93988557,18856070
12,93991420,18856429
9,93961447,18850517
12,93951778,18848536
12,93971941,18852642
18,93965778,18850997
3,93961656,18850554
2,93979887,18854552
12,93976888,18853552
12,93961712,18850569
12,93982475,18854693
12,93962864,18849967
11,93966595,18850399
12,93973160,18852688
12,93973588,18852790
20,97285721,19547043
12,93982933,18854811
10,93955140,18848841
12,93979300,18853413
11,93982516,18854707
12,93982515,18854706
20,93967352,18851131
12,93971697,18852595
12,93960747,18849722
12,93967903,18851254
12,93973252,18852707
12,93975442,18852285
9,93980873,18854014
11,93984277,18854888
12,93984278,18854889
12,93986979,18855308
12,93951288,18847417
20,93983109,18854335
18,93973670,18852804
12,93973739,18852815
20,93973856,18852840
12,93982741,18854763
3,93982051,18854313
5,93988876,18856522
12,93961376,18849644
3,93967243,18851096
12,93975670,18853030
12,93974481,18852229
12,93983191,18854355
19,93986351,18855148
12,93953390,18848672
2,93959025,18849423
12,93975988,18853089
12,93951529,18848479
12,93954622,18848032
18,93973251,18852706
12,93965794,18851001
12,93967417,18851144
12,93966843,18850435
12,94232005,18909977
3,94232560,18909163
12,94242089,18911066
12,94232272,18909114
18,94234450,18909359
12,94224748,18907396
12,94243998,18911243
5,94224608,18907348
12,94879539,19043676
9,94879539,19043677
18,94864460,19040423
12,94876056,19042373
20,94877497,19043471
12,100853428,20291858
18,100853428,20291859
12,95815179,19239669
3,95817453,19239929
12,94872495,19042498
12,94859628,19038707
15,95818286,19240108
3,95818282,19240106
12,94872483,19042493
12,95826112,19241923
3,95824755,19241839
12,95824755,19241838
20,95824321,19241745
12,94861704,19038942
3,97288969,19547489
3,97288966,19547488
12,97285649,19547025
12,97286553,19546212
12,94861698,19040177
3,94875483,19042904
3,94876222,19042905
19,94877854,19043282
12,100836891,20288057
12,94868955,19041171
3,98332111,19759788
12,98334991,19760894
2,97286488,19546199
12,97285702,19547036
3,100860112,20292622
3,100860105,20292621
20,97286570,19547040
3,98331363,19759787
19,98356434,19764385
12,98332221,19760532
12,100856892,20291239
12,98354131,19764131
20,98367150,19767689
12,98331220,19759759
12,98366842,19767197
12,100859328,20292550
12,101478335,20422021
20,100859259,20292533
20,100859248,20292532
12,100837753,20287166
20,100859180,20292510
12,100858360,20292471
19,100859645,20292628
20,100859675,20291399
12,100859281,20291324
12,100858889,20292591
12,101473586,20420735
12,100859416,20291355
12,100858960,20292598
20,100858891,20292592
12,102244961,20594228
12,100840589,20288430
12,100858545,20292511
20,100840179,20287366
12,100857067,20291279
12,100841184,20288482
9,100857934,20292386
9,100858216,20292447
18,100857069,20291280
20,101478359,20422024
12,100851159,20291584
20,100859283,20291325
12,100858969,20292599
3,100860121,20292624
20,100860189,20292638
20,100858724,20292552
12,100838171,20288125
12,100841240,20288495
9,100859181,20291304
3,101475814,20420958
12,101494555,20425686
12,101494554,20425685
12,102092601,20560169
12,102131416,20568352
12,102093721,20561008
12,102245340,20593371
20,101489576,20423337
20,102236061,20592345
12,102236213,20591392
12,102094129,20560318
20,102096789,20561667
12,102096583,20561630
12,102093523,20560955
12,102095447,20560419
3,102095447,20560418
18,102102280,20563033
12,94006772,18859402
3,94002136,18859812
5,97297548,19548326
19,94009906,18860927
12,94000635,18859692
12,94005058,18859215
20,94010622,18861819
12,94007052,18861462
5,94007051,18861461
12,94007074,18861468
12,94228052,18909554
12,94005344,18859199
12,93994241,18857901
20,93994829,18858039
18,94000906,18859753
12,94002397,18859869
19,94001526,18859894
12,93986059,18855812
23,94008370,18861541
3,94010018,18860953
12,94010072,18860975
12,93995230,18857118
12,94003045,18860022
12,93988776,18856492
12,94007947,18860697
12,93999899,18859680
12,94009995,18860946
20,94009365,18860783
12,94009486,18860819
12,94007769,18860662
12,93988980,18856549
12,94002859,18859979
3,94002577,18858896
12,94002876,18859983
12,94009202,18860746
18,94009218,18860750
12,93991296,18856394
12,93993521,18857742
12,93992923,18857054
12,94002603,18859918
12,94003126,18860038
20,94004972,18859197
3,93989389,18856139
12,94224990,18908456
12,93988356,18855387
12,93989584,18856191
20,93998689,18859453
20,94005894,18860440
3,94007670,18860635
20,94007811,18860666
12,94007874,18860680
12,94009659,18860871
12,93993766,18857806
10,93989388,18856138
12,93991566,18857468
20,94228131,18908695
12,94240275,18911865
12,94224923,18907437
12,94228206,18908715
12,94226208,18908512
12,94224981,18908455
3,94225527,18908181
11,94226716,18908328
12,94002176,18859821
3,93989643,18856210
3,94228271,18909482
3,94227768,18909481
18,94224930,18907440
9,94227647,18908698
12,94239546,18910765
12,94010822,18861865
19,94008369,18861540
12,94008709,18861621
12,94009091,18861704
12,94009464,18861682
20,94007747,18860657
12,94008138,18861477
19,94009562,18860840
12,94010418,18861772
12,94008143,18861478
12,94009368,18860784
12,94009075,18861701
12,94009082,18861702
18,94010589,18861809
3,94009373,18861660
12,94009677,18860878
12,94002407,18858875
5,94001662,18858904
12,94010128,18861710
12,93991146,18856351
12,94239854,18910832
20,94005026,18859207
12,93989549,18856182
12,93990186,18856612
18,94002705,18859945
12,94227755,18909479
12,93994456,18857953
12,93989417,18856148
12,94240315,18911871
12,94005316,18860302
20,94006311,18859278
12,94006282,18859267
18,94007046,18861459
12,94006175,18860394
3,94005726,18859251
3,94225429,18908161
12,93992545,18856954
12,94002612,18859920
12,94008103,18860722
12,94009410,18860798
12,94009575,18860845
12,94876640,19042994
12,94009589,18860849
12,94009622,18860862
12,94009711,18860884
20,94010084,18860979
20,94227773,18909484
12,94878156,19043102
3,94225317,18908140
12,93989641,18856209
12,94225626,18908209
12,93985649,18855718
19,93986813,18855274
20,94002204,18859826
19,94002875,18858931
12,94002875,18859981
18,94002875,18858930
12,94001201,18859780
12,94228592,18908785
12,94225384,18908468
9,94225384,18908469
10,93984830,18855019
12,93984830,18855020
12,93984011,18855021
10,93989494,18856168
9,93989494,18856166
12,94007464,18860593
12,94008136,18861476
12,94009412,18860800
12,93987165,18855843
3,94225147,18908103
18,94006803,18859409
12,94008029,18860712
12,94009284,18860763
20,94009068,18861697
12,94226556,18908297
3,93986693,18855240
12,93989069,18856571
12,93988309,18855371
12,93986548,18855758
12,93992535,18856952
12,93987273,18855867
12,93987639,18855961
12,93988267,18855359
9,93993000,18857884
12,93992431,18856924
12,93985863,18855760
12,93983764,18855492
12,93992330,18857673
18,93994529,18857969
12,93983680,18855469
12,93998551,18858416
18,93987140,18855259
12,94002433,18859882
12,93990061,18856632
12,93992271,18856895
12,94002375,18859861
12,94001483,18859881
12,94002310,18859844
12,94002425,18859879
18,94002593,18859914
12,93992719,18856994
12,93994439,18857945
20,94000894,18859750
12,94003224,18860061
12,93997520,18857410
3,94000988,18859769
12,93998039,18858524
12,94001520,18859890
11,94004139,18859002
12,94003381,18860091
12,93993949,18857845
12,94224976,18907452
12,94231883,18909951
18,93988317,18856007
12,93988317,18856008
12,93994024,18857859
10,94225050,18908462
20,94007430,18859410
12,94009164,18860738
12,94009411,18860799
20,94226255,18908521
12,94228996,18908864
12,94242568,18912131
12,94223956,18908055
12,94225236,18908120
12,94226211,18908513
12,94224752,18907398
12,94226896,18908657
3,94226658,18908614
12,102095334,20561160
2,94874636,19042757
12,94877277,19042413
12,94861673,19038932
12,94862986,19040212
12,95811427,19239302
18,95825466,19242674
9,95825466,19242673
12,95825466,19241991
12,95826323,19241968
12,95826482,19242689
12,94865995,19039301
12,95814907,19240748
12,95822158,19241285
3,94868288,19041518
11,94868288,19040966
12,94876641,19042995
4,94878477,19043183
12,102093619,20560981
3,95821697,19241295
10,95822361,19241550
2,94863865,19039101
12,94875829,19042314
3,95824295,19241740
3,97290140,19547319
12,97302158,19549765
12,95826281,19241964
12,95826357,19241974
12,95825447,19241985
12,94870384,19041226
12,94870386,19041227
9,94868764,19041625
3,94878253,19043122
12,94868766,19041624
12,94864430,19039092
20,94866561,19039351
3,97293081,19548693
12,97285813,19547062
12,98334229,19760745
12,98369213,19767924
12,98331906,19759899
20,100862112,20292832
12,100861596,20293578
12,98365484,19767528
18,100861423,20293545
20,98332272,19760545
2,98332219,19759804
12,100860743,20292747
12,100861179,20293491
2,100862354,20292880
12,100837928,20287202
12,100860229,20292648
12,100860897,20292780
12,100837795,20288110
12,100861315,20293512
20,100860863,20292771
12,100861265,20292802
20,100859940,20291447
12,100839772,20287371
19,100862227,20292850
20,101475053,20421764
12,100861180,20293492
12,100860227,20292647
12,100840256,20287381
19,100860669,20293457
19,100861023,20292810
12,100839945,20287417
19,100861059,20292817
20,100860338,20291410
19,100860905,20292781
20,100860367,20291416
18,100853525,20290860
20,100861414,20293543
12,100862182,20293544
12,100860843,20292767
12,101478425,20421131
16,102093882,20561046
10,102093860,20561039
12,102102328,20563042
19,102095230,20560371
12,102093883,20561047
12,102093764,20561018
12,101477652,20421127
18,102236120,20591377
12,102236120,20591376
12,102245003,20593391
20,102119091,20566983
12,102093595,20560976
12,102246113,20593421
11,102093757,20561017
9,102245033,20593399
20,102242290,20593019
10,102092766,20560221
12,102092766,20560222
12,102245093,20593417
12,95814441,19240647
12,94229033,18908874
20,94877528,19043477
3,98331562,19759827
12,98331562,19759828
12,94867078,19039451
12,94867412,19040756
12,94867489,19040774
12,94229091,18908883
12,94242416,18912081
3,94239661,18910791
12,94228609,18908789
12,94230165,18908899
19,94237258,18910516
12,94242385,18912076
18,94233808,18909217
10,94226649,18908612
12,94241844,18911014
12,94243982,18911239
12,94232456,18909152
12,94244060,18912311
12,94243952,18911232
3,94244314,18912285
12,94228226,18908718
12,94230891,18909887
12,94230689,18908999
12,94233155,18910002
12,94233596,18910093
20,94232727,18909192
12,94232957,18910155
12,94233351,18910034
12,94232492,18910049
12,94243680,18911191
3,94243843,18911215
3,94231096,18909964
12,94232793,18909203
12,94234231,18909305
20,94228671,18908807
12,94239377,18911740
12,94239245,18911710
5,94238556,18911708
12,94230962,18909043
9,94235180,18910201
12,94234383,18909342
12,94236588,18911500
12,94862416,19040092
20,94860038,19038808
12,94861301,19038849
12,94865627,19040595
12,94863930,19040442
12,94230039,18909762
12,94231356,18909830
3,94236955,18911592
12,94229402,18909625
12,94229548,18909647
12,94231631,18909025
12,94241984,18912098
12,94240601,18910875
12,94231773,18909913
12,94235587,18910294
3,97297492,19549018
18,94232912,18910144
12,94232912,18910143
20,94229388,18909623
12,94229769,18909694
12,94238555,18910707
3,94230143,18908892
12,94231325,18909822
18,94234154,18909291
12,94230030,18909760
20,94231419,18909839
20,94234286,18909322
12,94234350,18909337
19,94237035,18911603
12,94226473,18908578
3,94228740,18908817
12,94234300,18910219
12,94236556,18910532
12,94234916,18910396
12,94232054,18909100
12,94238717,18911745
12,94232983,18909253
12,94229159,18909578
12,94229195,18909585
10,94232165,18909093
3,94234604,18909393
12,94239244,18910710
12,94243360,18911112
12,94226519,18908585
20,94225860,18908276
12,94231211,18909797
12,94232868,18909218
12,94237005,18911601
12,94232380,18909132
12,94233681,18910117
12,94233350,18910033
3,94239229,18910705
3,94235686,18909397
9,94235297,18910218
12,94243062,18912237
12,94239236,18910708
12,94239703,18910797
12,94241207,18910899
9,94241133,18910883
12,94232876,18909220
12,94232980,18909252
12,94231720,18909898
12,94226494,18908582
9,94242060,18911059
12,94243376,18911118
12,94230319,18908928
9,94239378,18911741
12,94232087,18909990
12,94243530,18911151
12,94228252,18908719
12,94232627,18910089
12,94233714,18910123
12,94233824,18910140
12,94228541,18908780
3,94228309,18908732
3,94228307,18908731
18,94228805,18908829
12,94230574,18908977
12,94226238,18908517
3,94226864,18908649
12,94863293,19040294
19,94878650,19043233
3,94878941,19043561
12,94864402,19039086
12,94867544,19040789
12,94862615,19040145
12,94864930,19039204
12,95820638,19240397
12,94860820,19039965
12,94859786,19039849
12,94867333,19040738
10,95826567,19242020
12,95826567,19242019
12,95821056,19241497
12,94862802,19040181
12,94867516,19040782
20,94869726,19041078
12,95817241,19239876
12,94860062,19038812
20,94867151,19039328
18,95810620,19238257
12,94860068,19038815
12,102093990,20561075
12,94862325,19040075
12,94859483,19039745
12,94859484,19038673
12,94862102,19039018
12,94862095,19039015
12,94860636,19038787
20,94860029,19038807
18,94865218,19040502
12,94865513,19040570
12,95815396,19239711
12,94858944,19039741
2,95822923,19241664
3,94866484,19039327
10,94867480,19040772
12,94860379,19038746
20,94860002,19038801
12,94862494,19040114
12,94859883,19038773
11,94862051,19039007
12,94864039,19040466
20,94876772,19043026
3,94876900,19042367
12,94861304,19038850
12,94860451,19039874
20,94864639,19039138
3,95821164,19241190
12,95824371,19241753
12,94860274,19039831
12,94865016,19039227
12,94870407,19041232
12,97302084,19549820
20,97286885,19546285
